date,domain_code,page_title,count_views,total_response_size
2016-01-01T20:00:00.000+01:00,ace,Ureu%C3%ABng_Ngui:Amirobot,1,18525
2016-01-01T20:00:00.000+01:00,ace,Ureu%C3%ABng_Ngui:Botrie,1,7827
2016-01-01T20:00:00.000+01:00,ace,Ureu%C3%ABng_Ngui:Botrie/Header_bar,1,7205
2016-01-01T20:00:00.000+01:00,ace,Ureu%C3%ABng_Ngui:Evertype,1,5299
2016-01-01T20:00:00.000+01:00,ace,Ureu%C3%ABng_Ngui:Ha98574,1,18649
2016-01-01T20:00:00.000+01:00,ace,Ureu%C3%ABng_Ngui:Harry8,1,5904
2016-01-01T20:00:00.000+01:00,ace,Ureu%C3%ABng_Ngui:It_Is_Me_Here,1,5485
2016-01-01T20:00:00.000+01:00,ace,Ureu%C3%ABng_Ngui:Leitoxx,1,7682
2016-01-01T20:00:00.000+01:00,ace,Ureu%C3%ABng_Ngui:Minsbot,1,16432
2016-01-01T20:00:00.000+01:00,ace,Ureu%C3%ABng_Ngui:Minsbot/Header_bar,1,7177
2016-01-01T20:00:00.000+01:00,ace,Ureu%C3%ABng_Ngui:Mogador,1,5813
2016-01-01T20:00:00.000+01:00,ace,Ureu%C3%ABng_Ngui:Otrfan,1,6240
2016-01-01T20:00:00.000+01:00,ace,Ureu%C3%ABng_Ngui:Rachmat04,2,11822
2016-01-01T20:00:00.000+01:00,ace,Utsman_bin_Affan,2,25642
2016-01-01T20:00:00.000+01:00,ace,Uzb%C3%A8kistan,1,71020
2016-01-01T20:00:00.000+01:00,ace,Vientiane,1,13112
2016-01-01T20:00:00.000+01:00,ace,Vitacura,1,8381
2016-01-01T20:00:00.000+01:00,ace,Wikip%C3%A8dia,3,55168
2016-01-01T20:00:00.000+01:00,ace,Wikip%C3%A8dia_bahsa_Ac%C3%A8h,2,19429
2016-01-01T20:00:00.000+01:00,ace,Wikipedia:Beunantah_umom,2,10557
2016-01-01T20:00:00.000+01:00,ace,Wikipedia:Bhaih,3,15789
2016-01-01T20:00:00.000+01:00,ace,Wikipedia:Policy_on_awrah_images_in_Acehnese_Wikipedia,1,70123
2016-01-01T20:00:00.000+01:00,ace,Wikipedia:Ureu%C3%ABng_ur%C3%B4h/Lak%C3%A8e_jeut_keu_ureu%C3%ABng_ur%C3%B4h,1,36663
2016-01-01T20:00:00.000+01:00,ace,Wikipedia:Ureu%C3%ABng_ur%C3%B4h/Lak%C3%A8e_jeut_keu_ureu%C3%ABng_ur%C3%B4h/Arsip_2009,1,56859
2016-01-01T20:00:00.000+01:00,ace,Wikipedia:Ureu%C3%ABng_ur%C3%B4h/Lak%C3%A8e_jeut_keu_ureu%C3%ABng_ur%C3%B4h/Arsip_2013,1,78132
2016-01-01T20:00:00.000+01:00,ace,Wina,3,28928
2016-01-01T20:00:00.000+01:00,ace,Y%C3%A8r%C3%A8van,1,15430
2016-01-01T20:00:00.000+01:00,ace,Z,1,10350
2016-01-01T20:00:00.000+01:00,ace,ace,55,469749
2016-01-01T20:00:00.000+01:00,af,%C3%81satr%C3%BA,1,10457
2016-01-01T20:00:00.000+01:00,af,%C3%8Ele-de-France,1,14841
2016-01-01T20:00:00.000+01:00,af,%C3%96gedei_Khan,1,10328
2016-01-01T20:00:00.000+01:00,af,%C3%96tzi,1,63950
2016-01-01T20:00:00.000+01:00,af,%C3%98stfold,1,10615
2016-01-01T20:00:00.000+01:00,af,%CE%92%CE%B1%CE%BB%CE%B4%CE%BF%CF%85%CE%AF%CE%BD%CE%BF%CF%82_%CE%91%CE%84_%CF%84%CE%B7%CF%82_%CE%9A%CF%89%CE%BD%CF%83%CF%84%CE%B1%CE%BD%CF%84%CE%B9%CE%BD%CE%BF%CF%8D%CF%80%CE%BF%CE%BB%CE%B7%CF%82/el/%CE%92%CE%B1%CE%BB%CE%B4%CE%BF%CF%85%CE%AF%CE%BD%CE%BF%CF%82_%CE%91,1,6563
2016-01-01T20:00:00.000+01:00,af,%CE%98%CE%B5%CE%BF%CE%B2%CE%AC%CE%BB%CE%B4%CE%BF%CF%82_%CE%91%CE%84_%CF%84%CE%B7%CF%82_%CE%9D%CE%B1%CE%B2%CE%AC%CF%81%CF%81%CE%B1%CF%82/el/%CE%98%CE%B5%CE%BF%CE%B2%CE%AC%CE%BB%CE%B4%CE%BF%CF%82_%CE%91,1,6470
2016-01-01T20:00:00.000+01:00,af,%CE%A0%CF%81%CF%89%CF%84%CE%AC%CE%B8%CE%BB%CE%B7%CE%BC%CE%B1_%CE%95%CE%BB%CE%BB%CE%AC%CE%B4%CE%B1%CF%82_%CF%80%CE%BF%CE%B4%CE%BF%CF%83%CF%86%CE%B1%CE%AF%CF%81%CE%BF%CF%85_%CE%B1%CE%BD%CE%B4%CF%81%CF%8E%CE%BD/el/%CE%91,1,6537
2016-01-01T20:00:00.000+01:00,af,%CE%A0%CF%81%CF%89%CF%84%CE%AC%CE%B8%CE%BB%CE%B7%CE%BC%CE%B1_%CE%BA%CE%B1%CE%BB%CE%B1%CE%B8%CE%BF%CF%83%CF%86%CE%B1%CE%AF%CF%81%CE%B9%CF%83%CE%B7%CF%82_%CE%91%CE%84_%CE%B5%CE%B8%CE%BD%CE%B9%CE%BA%CE%AE%CF%82_%CE%BA%CE%B1%CF%84%CE%B7%CE%B3%CE%BF%CF%81%CE%AF%CE%B1%CF%82_%CE%B1%CE%BD%CE%B4%CF%81%CF%8E%CE%BD_1982-1983/el/%CE%A0%CF%81%CF%89%CF%84%CE%AC%CE%B8%CE%BB%CE%B7%CE%BC%CE%B1_%CE%BA%CE%B1%CE%BB%CE%B1%CE%B8%CE%BF%CF%83%CF%86%CE%B1%CE%AF%CF%81%CE%B9%CF%83%CE%B7%CF%82_%CE%91,1,6887
2016-01-01T20:00:00.000+01:00,af,%D0%81_(Cyrillies),1,10285
2016-01-01T20:00:00.000+01:00,af,%D0%83,2,17546
2016-01-01T20:00:00.000+01:00,af,%D0%84,1,8808
2016-01-01T20:00:00.000+01:00,af,%D0%85_(Cyrillies),1,8967
2016-01-01T20:00:00.000+01:00,af,%D0%87_(Cyrillies),1,8813
2016-01-01T20:00:00.000+01:00,af,%D0%88_(Cyrillies),1,8989
2016-01-01T20:00:00.000+01:00,af,%D0%89,1,8744
2016-01-01T20:00:00.000+01:00,af,%D0%8A,1,8792
2016-01-01T20:00:00.000+01:00,af,%D0%8B,2,16951
2016-01-01T20:00:00.000+01:00,af,%D0%8C,1,8455
2016-01-01T20:00:00.000+01:00,af,%D0%8E,1,8841
2016-01-01T20:00:00.000+01:00,af,%D0%90_(Cyrillies),1,10330
2016-01-01T20:00:00.000+01:00,af,%D0%91,1,10238
2016-01-01T20:00:00.000+01:00,af,%D0%92_(Cyrillies),2,20410
2016-01-01T20:00:00.000+01:00,af,%D0%93,1,10049
2016-01-01T20:00:00.000+01:00,af,%D0%94,1,9845
2016-01-01T20:00:00.000+01:00,af,%D0%95_(Cyrillies),1,9775
2016-01-01T20:00:00.000+01:00,af,%D0%96,1,9536
2016-01-01T20:00:00.000+01:00,af,%D0%97,1,9599
2016-01-01T20:00:00.000+01:00,af,%D0%98,1,9667
2016-01-01T20:00:00.000+01:00,af,%D0%99,1,9549
2016-01-01T20:00:00.000+01:00,af,%D0%9A_(Cyrillies),1,9684
2016-01-01T20:00:00.000+01:00,af,%D0%9B,1,9460
2016-01-01T20:00:00.000+01:00,af,%D0%9C_(Cyrillies),1,9493
2016-01-01T20:00:00.000+01:00,af,%D0%9D_(Cyrillies),1,9628
2016-01-01T20:00:00.000+01:00,af,%D0%9E_(Cyrillies),1,9535
2016-01-01T20:00:00.000+01:00,af,%D0%A0_(Cyrillies),1,9465
2016-01-01T20:00:00.000+01:00,af,%D0%A1_(Cyrillies),1,9509
2016-01-01T20:00:00.000+01:00,af,%D0%A2_(Cyrillies),1,9867
2016-01-01T20:00:00.000+01:00,af,%D0%A3_(Cyrillies),1,9655
2016-01-01T20:00:00.000+01:00,af,%D0%A4_(Cyrillies),1,9586
2016-01-01T20:00:00.000+01:00,af,%D0%A5_%28Cyrillies%29,1,33790
2016-01-01T20:00:00.000+01:00,af,%D0%A5_(Cyrillies),1,9672
2016-01-01T20:00:00.000+01:00,af,%D0%A6,1,9399
2016-01-01T20:00:00.000+01:00,af,%D0%A7,1,9513
2016-01-01T20:00:00.000+01:00,af,%D0%A8,1,9447
2016-01-01T20:00:00.000+01:00,af,%D0%A9,1,9493
2016-01-01T20:00:00.000+01:00,af,%D0%AA,1,9409
2016-01-01T20:00:00.000+01:00,af,%D0%AC_(Cyrillies),1,9547
2016-01-01T20:00:00.000+01:00,af,%D0%AD,1,10208
2016-01-01T20:00:00.000+01:00,af,%D0%AE,1,9274
2016-01-01T20:00:00.000+01:00,af,%D0%AF,1,10557
2016-01-01T20:00:00.000+01:00,af,%D1%A4,1,8400
2016-01-01T20:00:00.000+01:00,af,%D2%90,1,9201
2016-01-01T20:00:00.000+01:00,af,%E2%80%99s-Hertogenbosch,1,79469
2016-01-01T20:00:00.000+01:00,af,%E6%C3%83%C6%92%C3%82%C2%AF%C3%83%E2%80%9A%C3%82%C2%BF%C3%83%E2%80%9A%C3%82%C2%BD%C3%83%C6%92%C3%82%C2%AF%C3%83%E2%80%9A%C3%82%C2%BF%C3%83%E2%80%9A%C3%82%C2%BD%E6%C3%83%C6%92%C3%82%C2%AF%C3%83%E2%80%9A%C3%82%C2%BF%C3%83%E2%80%9A%C3%82%C2%BD%C3%83%C6%92%C3%82%C2%AF%C3%83%E2%80%9A%C3%82%C2%BF%C3%83%E2%80%9A%C3%82%C2%BD%E8%AA%BF%E8%C3%83%C6%92%C3%82%C2%AF%C3%83%E2%80%9A%C3%82%C2%BF%C3%83%E2%80%9A%C3%82%C2%BD%B2%E7%C3%83%C6%92%C3%82%C2%AF%C3%83%E2%80%9A%C3%82%C2%BF%C3%83%E2%80%9A%C3%82%C2%BD%A4,1,4640
2016-01-01T20:00:00.000+01:00,af,.as,2,56221
2016-01-01T20:00:00.000+01:00,af,.eh,1,10805
2016-01-01T20:00:00.000+01:00,af,.fr,1,12299
2016-01-01T20:00:00.000+01:00,af,.gd,1,11644
2016-01-01T20:00:00.000+01:00,af,.la,1,43761
2016-01-01T20:00:00.000+01:00,af,.ni,2,55600
2016-01-01T20:00:00.000+01:00,af,.no,1,0
2016-01-01T20:00:00.000+01:00,af,.om,1,43766
2016-01-01T20:00:00.000+01:00,af,.sn,1,43218
2016-01-01T20:00:00.000+01:00,af,.so,1,11287
2016-01-01T20:00:00.000+01:00,af,.tj,1,11629
2016-01-01T20:00:00.000+01:00,af,03-22,1,17151
2016-01-01T20:00:00.000+01:00,af,06-04,1,16929
2016-01-01T20:00:00.000+01:00,af,1-2_Konings,1,12701
2016-01-01T20:00:00.000+01:00,af,10-13,1,17799
2016-01-01T20:00:00.000+01:00,af,10-23,1,17402
2016-01-01T20:00:00.000+01:00,af,102,1,11757
2016-01-01T20:00:00.000+01:00,af,1023,1,12060
2016-01-01T20:00:00.000+01:00,af,1054,1,45973
2016-01-01T20:00:00.000+01:00,af,1063,1,12117
2016-01-01T20:00:00.000+01:00,af,1084_v.C.,1,13021
2016-01-01T20:00:00.000+01:00,af,1087,1,12207
2016-01-01T20:00:00.000+01:00,af,1096,1,11965
2016-01-01T20:00:00.000+01:00,af,10_April,1,21579
2016-01-01T20:00:00.000+01:00,af,10_Augustus,3,97797
2016-01-01T20:00:00.000+01:00,af,10_Junie,1,61889
2016-01-01T20:00:00.000+01:00,af,10_Oktober,1,18331
2016-01-01T20:00:00.000+01:00,af,10de_eeu,1,13104
2016-01-01T20:00:00.000+01:00,af,113,1,11592
2016-01-01T20:00:00.000+01:00,af,1132_v.C.,1,12384
2016-01-01T20:00:00.000+01:00,af,1133,1,44674
2016-01-01T20:00:00.000+01:00,af,1147,1,44821
2016-01-01T20:00:00.000+01:00,af,1176,1,11989
2016-01-01T20:00:00.000+01:00,af,1182,1,44611
2016-01-01T20:00:00.000+01:00,af,1191,1,46638
2016-01-01T20:00:00.000+01:00,af,1197,1,12143
2016-01-01T20:00:00.000+01:00,af,11de_Dinastie_van_Egipte,1,11563
2016-01-01T20:00:00.000+01:00,af,11de_eeu,1,13210
2016-01-01T20:00:00.000+01:00,af,1200_v.C,1,6185
2016-01-01T20:00:00.000+01:00,af,1206,1,12179
2016-01-01T20:00:00.000+01:00,af,1221,1,0
2016-01-01T20:00:00.000+01:00,af,1227,1,12703
2016-01-01T20:00:00.000+01:00,af,124,1,11671
2016-01-01T20:00:00.000+01:00,af,1258,1,12306
2016-01-01T20:00:00.000+01:00,af,1265,1,12261
2016-01-01T20:00:00.000+01:00,af,1281,1,12273
2016-01-01T20:00:00.000+01:00,af,12_Maart,1,21933
2016-01-01T20:00:00.000+01:00,af,12_Oktober,2,35640
2016-01-01T20:00:00.000+01:00,af,12_September,1,0
2016-01-01T20:00:00.000+01:00,af,12de_eeu,1,13147
2016-01-01T20:00:00.000+01:00,af,1300,2,12109
2016-01-01T20:00:00.000+01:00,af,1308,1,12101
2016-01-01T20:00:00.000+01:00,af,1310_v.C.,1,12139
2016-01-01T20:00:00.000+01:00,af,1313,1,12137
2016-01-01T20:00:00.000+01:00,af,134,1,11691
2016-01-01T20:00:00.000+01:00,af,1352,1,12288
2016-01-01T20:00:00.000+01:00,af,1353,1,45119
2016-01-01T20:00:00.000+01:00,af,1393,2,57226
2016-01-01T20:00:00.000+01:00,af,13_Desember,1,67760
2016-01-01T20:00:00.000+01:00,af,13de_eeu,1,13285
2016-01-01T20:00:00.000+01:00,af,14,1,43517
2016-01-01T20:00:00.000+01:00,af,1404_v.C.,1,12059
2016-01-01T20:00:00.000+01:00,af,1413_v.C.,1,12059
2016-01-01T20:00:00.000+01:00,af,1421,1,12357
2016-01-01T20:00:00.000+01:00,af,1430,1,12205
2016-01-01T20:00:00.000+01:00,af,1436,1,12132
2016-01-01T20:00:00.000+01:00,af,1442,1,45852
2016-01-01T20:00:00.000+01:00,af,1443_v.C.,1,12060
2016-01-01T20:00:00.000+01:00,af,1491_v.C.,1,12060
2016-01-01T20:00:00.000+01:00,af,1499,1,12489
2016-01-01T20:00:00.000+01:00,af,14_Junie,1,16766
2016-01-01T20:00:00.000+01:00,af,15,1,44086
2016-01-01T20:00:00.000+01:00,af,1550,1,48511
2016-01-01T20:00:00.000+01:00,af,1562,1,12407
2016-01-01T20:00:00.000+01:00,af,1563,1,12319
2016-01-01T20:00:00.000+01:00,af,1588,1,18198
2016-01-01T20:00:00.000+01:00,af,15de_Dinastie_van_Egipte,1,33051
2016-01-01T20:00:00.000+01:00,af,15de_eeu,2,26978
2016-01-01T20:00:00.000+01:00,af,160,1,11682
2016-01-01T20:00:00.000+01:00,af,1645,1,0
2016-01-01T20:00:00.000+01:00,af,1678,1,47723
2016-01-01T20:00:00.000+01:00,af,1698,1,47255
2016-01-01T20:00:00.000+01:00,af,16_Desember,1,75201
2016-01-01T20:00:00.000+01:00,af,16_November,2,92836
2016-01-01T20:00:00.000+01:00,af,16_Oktober,2,36880
2016-01-01T20:00:00.000+01:00,af,16de_eeu,2,60190
2016-01-01T20:00:00.000+01:00,af,1715,1,49492
2016-01-01T20:00:00.000+01:00,af,1728,1,13500
2016-01-01T20:00:00.000+01:00,af,1730,1,48647
2016-01-01T20:00:00.000+01:00,af,1763,1,13122
2016-01-01T20:00:00.000+01:00,af,1778,1,13563
2016-01-01T20:00:00.000+01:00,af,1785,1,13340
2016-01-01T20:00:00.000+01:00,af,1787,1,50970
2016-01-01T20:00:00.000+01:00,af,1796,1,51162
2016-01-01T20:00:00.000+01:00,af,17_Januarie,1,19798
2016-01-01T20:00:00.000+01:00,af,1829,1,14053
2016-01-01T20:00:00.000+01:00,af,1831,1,14247
2016-01-01T20:00:00.000+01:00,af,1837,1,54154
2016-01-01T20:00:00.000+01:00,af,1840,1,14320
2016-01-01T20:00:00.000+01:00,af,1842,1,13856
2016-01-01T20:00:00.000+01:00,af,1857,1,14350
2016-01-01T20:00:00.000+01:00,af,1858,1,13946
2016-01-01T20:00:00.000+01:00,af,1859,1,54884
2016-01-01T20:00:00.000+01:00,af,1863,1,14590
2016-01-01T20:00:00.000+01:00,af,1864,1,53468
2016-01-01T20:00:00.000+01:00,af,1865,1,15258
2016-01-01T20:00:00.000+01:00,af,1866,1,14648
2016-01-01T20:00:00.000+01:00,af,1871,1,14882
2016-01-01T20:00:00.000+01:00,af,1874,2,29018
2016-01-01T20:00:00.000+01:00,af,1881,1,15285
2016-01-01T20:00:00.000+01:00,af,1883,1,57753
2016-01-01T20:00:00.000+01:00,af,1886,1,3360
2016-01-01T20:00:00.000+01:00,af,1897,1,55474
2016-01-01T20:00:00.000+01:00,af,18_Desember,1,18140
2016-01-01T20:00:00.000+01:00,af,18_Oktober,1,66181
2016-01-01T20:00:00.000+01:00,af,18de_eeu,1,14128
2016-01-01T20:00:00.000+01:00,af,18de_eeu_v.C.,1,12025
2016-01-01T20:00:00.000+01:00,af,1902,1,15635
2016-01-01T20:00:00.000+01:00,af,1920,1,60369
2016-01-01T20:00:00.000+01:00,af,1927,1,60662
2016-01-01T20:00:00.000+01:00,af,1928,1,63431
2016-01-01T20:00:00.000+01:00,af,1936,1,15839
2016-01-01T20:00:00.000+01:00,af,1937,1,58534
2016-01-01T20:00:00.000+01:00,af,1940,1,16453
2016-01-01T20:00:00.000+01:00,af,1942,1,64110
2016-01-01T20:00:00.000+01:00,af,1943,1,64363
2016-01-01T20:00:00.000+01:00,af,1944,1,62241
2016-01-01T20:00:00.000+01:00,af,1945,2,87959
2016-01-01T20:00:00.000+01:00,af,1945_v.C.,1,12222
2016-01-01T20:00:00.000+01:00,af,1957,2,119408
2016-01-01T20:00:00.000+01:00,af,1960,1,68685
2016-01-01T20:00:00.000+01:00,af,1968,1,17515
2016-01-01T20:00:00.000+01:00,af,1969,2,79208
2016-01-01T20:00:00.000+01:00,af,197,1,11845
2016-01-01T20:00:00.000+01:00,af,1974,2,77721
2016-01-01T20:00:00.000+01:00,af,1980,1,17145
2016-01-01T20:00:00.000+01:00,af,1981,1,15973
2016-01-01T20:00:00.000+01:00,af,1982,1,16739
2016-01-01T20:00:00.000+01:00,af,1995,1,0
2016-01-01T20:00:00.000+01:00,af,1999_v.C.,1,12221
2016-01-01T20:00:00.000+01:00,af,19_Augustus,1,16790
2016-01-01T20:00:00.000+01:00,af,19_Maart,1,17273
2016-01-01T20:00:00.000+01:00,af,1_(getal),1,15106
2016-01-01T20:00:00.000+01:00,af,1_Maart,1,18406
2016-01-01T20:00:00.000+01:00,af,20,1,43063
2016-01-01T20:00:00.000+01:00,af,2001,1,19633
2016-01-01T20:00:00.000+01:00,af,2001_Mars_Odyssey,1,8854
2016-01-01T20:00:00.000+01:00,af,2002,1,63245
2016-01-01T20:00:00.000+01:00,af,2005,1,65731
2016-01-01T20:00:00.000+01:00,af,2006,1,16789
2016-01-01T20:00:00.000+01:00,af,2008,3,50302
2016-01-01T20:00:00.000+01:00,af,2008_Curriebeker_Premierafdeling,1,26221
2016-01-01T20:00:00.000+01:00,af,2009,1,66521
2016-01-01T20:00:00.000+01:00,af,201,1,42580
2016-01-01T20:00:00.000+01:00,af,2015,1,22243
2016-01-01T20:00:00.000+01:00,af,2015_Curriebeker_Premierafdeling,1,23498
2016-01-01T20:00:00.000+01:00,af,2022,1,39515
2016-01-01T20:00:00.000+01:00,af,2025,1,35124
2016-01-01T20:00:00.000+01:00,af,2027,1,0
2016-01-01T20:00:00.000+01:00,af,206,1,11529
2016-01-01T20:00:00.000+01:00,af,20_Januarie,1,63805
2016-01-01T20:00:00.000+01:00,af,21,1,11692
2016-01-01T20:00:00.000+01:00,af,2133_v.C.,1,11820
2016-01-01T20:00:00.000+01:00,af,2154_v.C.,1,11829
2016-01-01T20:00:00.000+01:00,af,2170_v.C.,1,11820
2016-01-01T20:00:00.000+01:00,af,21_Maart,1,17229
2016-01-01T20:00:00.000+01:00,af,21ste_eeu_v.C.,1,11338
2016-01-01T20:00:00.000+01:00,af,2250_v.C.,1,11910
2016-01-01T20:00:00.000+01:00,af,22_November,1,17615
2016-01-01T20:00:00.000+01:00,af,22_Oktober,1,17553
2016-01-01T20:00:00.000+01:00,af,23,1,11768
2016-01-01T20:00:00.000+01:00,af,2334_v.C.,1,11412
2016-01-01T20:00:00.000+01:00,af,239,1,11617
2016-01-01T20:00:00.000+01:00,af,2398_v.C.,1,11406
2016-01-01T20:00:00.000+01:00,af,23_April,1,81853
2016-01-01T20:00:00.000+01:00,af,242,1,11573
2016-01-01T20:00:00.000+01:00,af,2483_v.C.,1,11892
2016-01-01T20:00:00.000+01:00,af,2500_v.C.,1,11884
2016-01-01T20:00:00.000+01:00,af,258,1,42074
2016-01-01T20:00:00.000+01:00,af,25_Mei,1,60205
2016-01-01T20:00:00.000+01:00,af,25_v.C.,1,11197
2016-01-01T20:00:00.000+01:00,af,2664_v.C.,1,11914
2016-01-01T20:00:00.000+01:00,af,26_Maart,1,59613
2016-01-01T20:00:00.000+01:00,af,2724_v.C.,1,11066
2016-01-01T20:00:00.000+01:00,af,276,1,11563
2016-01-01T20:00:00.000+01:00,af,286,1,42528
2016-01-01T20:00:00.000+01:00,af,2864_v.C.,1,11184
2016-01-01T20:00:00.000+01:00,af,28_Augustus,2,118178
2016-01-01T20:00:00.000+01:00,af,28_Maart,1,70314
2016-01-01T20:00:00.000+01:00,af,296,1,11689
2016-01-01T20:00:00.000+01:00,af,29_Januarie,1,18744
2016-01-01T20:00:00.000+01:00,af,29_Mei,1,20092
2016-01-01T20:00:00.000+01:00,af,2_Julie,1,17424
2016-01-01T20:00:00.000+01:00,af,3._Liga,1,10035
2016-01-01T20:00:00.000+01:00,af,306,1,11533
2016-01-01T20:00:00.000+01:00,af,30ste_Oscar-toekenningsaand,1,14111
2016-01-01T20:00:00.000+01:00,af,31_Maart,1,65773
2016-01-01T20:00:00.000+01:00,af,381,1,42452
2016-01-01T20:00:00.000+01:00,af,3_Junie,1,16383
2016-01-01T20:00:00.000+01:00,af,3de_Dinastie_van_Egipte,1,37685
2016-01-01T20:00:00.000+01:00,af,408,1,11841
2016-01-01T20:00:00.000+01:00,af,433_Eros,1,32939
2016-01-01T20:00:00.000+01:00,af,466,1,11589
2016-01-01T20:00:00.000+01:00,af,472,1,41424
2016-01-01T20:00:00.000+01:00,af,4_November,1,75006
2016-01-01T20:00:00.000+01:00,af,502,1,11682
2016-01-01T20:00:00.000+01:00,af,521,1,11547
2016-01-01T20:00:00.000+01:00,af,52_v.C.,1,11214
2016-01-01T20:00:00.000+01:00,af,535,1,42575
2016-01-01T20:00:00.000+01:00,af,585,1,11781
2016-01-01T20:00:00.000+01:00,af,5_Maart,1,16925
2016-01-01T20:00:00.000+01:00,af,5_September,1,62601
2016-01-01T20:00:00.000+01:00,af,60,1,11596
2016-01-01T20:00:00.000+01:00,af,608,1,42296
2016-01-01T20:00:00.000+01:00,af,632,1,12004
2016-01-01T20:00:00.000+01:00,af,646_v.C.,1,12197
2016-01-01T20:00:00.000+01:00,af,651,1,11676
2016-01-01T20:00:00.000+01:00,af,655,1,11833
2016-01-01T20:00:00.000+01:00,af,67,2,53334
2016-01-01T20:00:00.000+01:00,af,670,1,11667
2016-01-01T20:00:00.000+01:00,af,678_v.C.,1,12198
2016-01-01T20:00:00.000+01:00,af,67ste_Oscar-toekenningsaand,1,14626
2016-01-01T20:00:00.000+01:00,af,69,1,43541
2016-01-01T20:00:00.000+01:00,af,691,1,11637
2016-01-01T20:00:00.000+01:00,af,69_v.C.,1,11091
2016-01-01T20:00:00.000+01:00,af,6_Augustus,1,61890
2016-01-01T20:00:00.000+01:00,af,6_Mei,1,65809
2016-01-01T20:00:00.000+01:00,af,712_v.C.,1,11939
2016-01-01T20:00:00.000+01:00,af,71ste_Golden_Globe-toekenningsaand,1,15961
2016-01-01T20:00:00.000+01:00,af,734,1,11696
2016-01-01T20:00:00.000+01:00,af,736,1,11747
2016-01-01T20:00:00.000+01:00,af,740,1,11757
2016-01-01T20:00:00.000+01:00,af,75,1,41577
2016-01-01T20:00:00.000+01:00,af,753_v.C.,1,9942
2016-01-01T20:00:00.000+01:00,af,761_v.C.,1,11940
2016-01-01T20:00:00.000+01:00,af,764_v.C.,1,11940
2016-01-01T20:00:00.000+01:00,af,806_v.C.,1,11728
2016-01-01T20:00:00.000+01:00,af,83,1,11520
2016-01-01T20:00:00.000+01:00,af,837,1,11930
2016-01-01T20:00:00.000+01:00,af,86ste_Oscar-toekenningsaand,1,63325
2016-01-01T20:00:00.000+01:00,af,873,1,43005
2016-01-01T20:00:00.000+01:00,af,886,1,11784
2016-01-01T20:00:00.000+01:00,af,8_Desember,1,66721
2016-01-01T20:00:00.000+01:00,af,8_Februarie,1,63314
2016-01-01T20:00:00.000+01:00,af,8ste_Oscar-toekenningsaand,1,13621
2016-01-01T20:00:00.000+01:00,af,95,1,41325
2016-01-01T20:00:00.000+01:00,af,955,1,12170
2016-01-01T20:00:00.000+01:00,af,96,1,11679
2016-01-01T20:00:00.000+01:00,af,963,1,11963
2016-01-01T20:00:00.000+01:00,af,969_v.C.,1,11598
2016-01-01T20:00:00.000+01:00,af,97,1,11635
2016-01-01T20:00:00.000+01:00,af,9de_eeu,1,13060
2016-01-01T20:00:00.000+01:00,af,A,1,12392
2016-01-01T20:00:00.000+01:00,af,A.P._Smit,1,15690
2016-01-01T20:00:00.000+01:00,af,ADO_Den_Haag,1,15388
2016-01-01T20:00:00.000+01:00,af,A_Kind_of_Magic,1,8845
2016-01-01T20:00:00.000+01:00,af,Aarde_se_atmosfeer,1,64506
2016-01-01T20:00:00.000+01:00,af,Aardrykskunde,1,20830
2016-01-01T20:00:00.000+01:00,af,Aartappel,1,79921
2016-01-01T20:00:00.000+01:00,af,Aasvo%C3%ABl,1,8139
2016-01-01T20:00:00.000+01:00,af,Ab%C5%AB_Nuw%C4%81s,1,12252
2016-01-01T20:00:00.000+01:00,af,Abazyns,1,12396
2016-01-01T20:00:00.000+01:00,af,Abchasi%C3%AB,2,44515
2016-01-01T20:00:00.000+01:00,af,Abel_Tasman,1,12186
2016-01-01T20:00:00.000+01:00,af,"Aberdeen,_Skotland",1,12848
2016-01-01T20:00:00.000+01:00,af,Abjad,1,14579
2016-01-01T20:00:00.000+01:00,af,Aboe_Dhabi,1,15533
2016-01-01T20:00:00.000+01:00,af,Aborsie,1,17961
2016-01-01T20:00:00.000+01:00,af,Abraham,2,25701
2016-01-01T20:00:00.000+01:00,af,Absolute_waarde,1,11079
2016-01-01T20:00:00.000+01:00,af,Abuja,1,15040
2016-01-01T20:00:00.000+01:00,af,Acinonyx,1,2321
2016-01-01T20:00:00.000+01:00,af,Acrocephalidae,1,10839
2016-01-01T20:00:00.000+01:00,af,Adam_Smith,1,14384
2016-01-01T20:00:00.000+01:00,af,Adam_en_Eva,1,9721
2016-01-01T20:00:00.000+01:00,af,Addis_Abeba_Bole_Internasionale_Lughawe,1,12148
2016-01-01T20:00:00.000+01:00,af,Adigies,1,13697
2016-01-01T20:00:00.000+01:00,af,Adriaan_de_Vooght,1,7958
2016-01-01T20:00:00.000+01:00,af,Aegypius_occipitalis,1,9581
2016-01-01T20:00:00.000+01:00,af,Aermacchi_MB-326,1,8890
2016-01-01T20:00:00.000+01:00,af,Afganistan,1,23650
2016-01-01T20:00:00.000+01:00,af,Afghanistan,1,23568
2016-01-01T20:00:00.000+01:00,af,Afkorting,1,16472
2016-01-01T20:00:00.000+01:00,af,Afkykontwerp,1,0
2016-01-01T20:00:00.000+01:00,af,AfriForum,2,26626
2016-01-01T20:00:00.000+01:00,af,Afrika-unie,1,30317
2016-01-01T20:00:00.000+01:00,af,Afrikaanderwijk,1,7967
